ParticleID,Vignette,Class
20180528_Huron_293_2mm_rep2_000008_particle_2755,20180528_Huron_293_2mm_rep2_000008_vign002755.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2756,20180528_Huron_293_2mm_rep2_000008_vign002756.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2757,20180528_Huron_293_2mm_rep2_000008_vign002757.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2758,20180528_Huron_293_2mm_rep2_000008_vign002758.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2759,20180528_Huron_293_2mm_rep2_000008_vign002759.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2760,20180528_Huron_293_2mm_rep2_000008_vign002760.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2761,20180528_Huron_293_2mm_rep2_000008_vign002761.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2762,20180528_Huron_293_2mm_rep2_000008_vign002762.png,Chironomid
20180528_Huron_293_2mm_rep2_000008_particle_2763,20180528_Huron_293_2mm_rep2_000008_vign002763.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2764,20180528_Huron_293_2mm_rep2_000008_vign002764.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2765,20180528_Huron_293_2mm_rep2_000008_vign002765.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2766,20180528_Huron_293_2mm_rep2_000008_vign002766.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2767,20180528_Huron_293_2mm_rep2_000008_vign002767.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2768,20180528_Huron_293_2mm_rep2_000008_vign002768.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2769,20180528_Huron_293_2mm_rep2_000008_vign002769.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2770,20180528_Huron_293_2mm_rep2_000008_vign002770.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2771,20180528_Huron_293_2mm_rep2_000008_vign002771.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2772,20180528_Huron_293_2mm_rep2_000008_vign002772.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2773,20180528_Huron_293_2mm_rep2_000008_vign002773.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2774,20180528_Huron_293_2mm_rep2_000008_vign002774.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2775,20180528_Huron_293_2mm_rep2_000008_vign002775.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2776,20180528_Huron_293_2mm_rep2_000008_vign002776.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2777,20180528_Huron_293_2mm_rep2_000008_vign002777.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2778,20180528_Huron_293_2mm_rep2_000008_vign002778.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2779,20180528_Huron_293_2mm_rep2_000008_vign002779.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2780,20180528_Huron_293_2mm_rep2_000008_vign002780.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2781,20180528_Huron_293_2mm_rep2_000008_vign002781.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2782,20180528_Huron_293_2mm_rep2_000008_vign002782.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2783,20180528_Huron_293_2mm_rep2_000008_vign002783.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2784,20180528_Huron_293_2mm_rep2_000008_vign002784.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2785,20180528_Huron_293_2mm_rep2_000008_vign002785.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2786,20180528_Huron_293_2mm_rep2_000008_vign002786.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2787,20180528_Huron_293_2mm_rep2_000008_vign002787.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2788,20180528_Huron_293_2mm_rep2_000008_vign002788.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2789,20180528_Huron_293_2mm_rep2_000008_vign002789.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2790,20180528_Huron_293_2mm_rep2_000008_vign002790.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2791,20180528_Huron_293_2mm_rep2_000008_vign002791.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2792,20180528_Huron_293_2mm_rep2_000008_vign002792.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2793,20180528_Huron_293_2mm_rep2_000008_vign002793.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2794,20180528_Huron_293_2mm_rep2_000008_vign002794.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2795,20180528_Huron_293_2mm_rep2_000008_vign002795.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2796,20180528_Huron_293_2mm_rep2_000008_vign002796.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2797,20180528_Huron_293_2mm_rep2_000008_vign002797.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2798,20180528_Huron_293_2mm_rep2_000008_vign002798.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2799,20180528_Huron_293_2mm_rep2_000008_vign002799.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2800,20180528_Huron_293_2mm_rep2_000008_vign002800.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2801,20180528_Huron_293_2mm_rep2_000008_vign002801.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2802,20180528_Huron_293_2mm_rep2_000008_vign002802.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2803,20180528_Huron_293_2mm_rep2_000008_vign002803.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2804,20180528_Huron_293_2mm_rep2_000008_vign002804.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2805,20180528_Huron_293_2mm_rep2_000008_vign002805.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2806,20180528_Huron_293_2mm_rep2_000008_vign002806.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2807,20180528_Huron_293_2mm_rep2_000008_vign002807.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2808,20180528_Huron_293_2mm_rep2_000008_vign002808.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2809,20180528_Huron_293_2mm_rep2_000008_vign002809.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2810,20180528_Huron_293_2mm_rep2_000008_vign002810.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2811,20180528_Huron_293_2mm_rep2_000008_vign002811.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2812,20180528_Huron_293_2mm_rep2_000008_vign002812.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2813,20180528_Huron_293_2mm_rep2_000008_vign002813.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2814,20180528_Huron_293_2mm_rep2_000008_vign002814.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2815,20180528_Huron_293_2mm_rep2_000008_vign002815.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2816,20180528_Huron_293_2mm_rep2_000008_vign002816.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2817,20180528_Huron_293_2mm_rep2_000008_vign002817.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2818,20180528_Huron_293_2mm_rep2_000008_vign002818.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2819,20180528_Huron_293_2mm_rep2_000008_vign002819.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2820,20180528_Huron_293_2mm_rep2_000008_vign002820.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2821,20180528_Huron_293_2mm_rep2_000008_vign002821.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2822,20180528_Huron_293_2mm_rep2_000008_vign002822.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2823,20180528_Huron_293_2mm_rep2_000008_vign002823.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2824,20180528_Huron_293_2mm_rep2_000008_vign002824.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2825,20180528_Huron_293_2mm_rep2_000008_vign002825.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2826,20180528_Huron_293_2mm_rep2_000008_vign002826.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2827,20180528_Huron_293_2mm_rep2_000008_vign002827.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2828,20180528_Huron_293_2mm_rep2_000008_vign002828.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2829,20180528_Huron_293_2mm_rep2_000008_vign002829.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2830,20180528_Huron_293_2mm_rep2_000008_vign002830.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2831,20180528_Huron_293_2mm_rep2_000008_vign002831.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2832,20180528_Huron_293_2mm_rep2_000008_vign002832.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2833,20180528_Huron_293_2mm_rep2_000008_vign002833.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2834,20180528_Huron_293_2mm_rep2_000008_vign002834.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2835,20180528_Huron_293_2mm_rep2_000008_vign002835.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2836,20180528_Huron_293_2mm_rep2_000008_vign002836.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2837,20180528_Huron_293_2mm_rep2_000008_vign002837.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2838,20180528_Huron_293_2mm_rep2_000008_vign002838.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2839,20180528_Huron_293_2mm_rep2_000008_vign002839.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2840,20180528_Huron_293_2mm_rep2_000008_vign002840.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2841,20180528_Huron_293_2mm_rep2_000008_vign002841.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2842,20180528_Huron_293_2mm_rep2_000008_vign002842.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2843,20180528_Huron_293_2mm_rep2_000008_vign002843.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2844,20180528_Huron_293_2mm_rep2_000008_vign002844.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2845,20180528_Huron_293_2mm_rep2_000008_vign002845.png,Chironomid
20180528_Huron_293_2mm_rep2_000008_particle_2846,20180528_Huron_293_2mm_rep2_000008_vign002846.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2847,20180528_Huron_293_2mm_rep2_000008_vign002847.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2848,20180528_Huron_293_2mm_rep2_000008_vign002848.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2849,20180528_Huron_293_2mm_rep2_000008_vign002849.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_particle_2850,20180528_Huron_293_2mm_rep2_000008_vign002850.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2851,20180528_Huron_293_2mm_rep2_000009_vign002851.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2852,20180528_Huron_293_2mm_rep2_000009_vign002852.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2853,20180528_Huron_293_2mm_rep2_000009_vign002853.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2854,20180528_Huron_293_2mm_rep2_000009_vign002854.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2855,20180528_Huron_293_2mm_rep2_000009_vign002855.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2856,20180528_Huron_293_2mm_rep2_000009_vign002856.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2857,20180528_Huron_293_2mm_rep2_000009_vign002857.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2858,20180528_Huron_293_2mm_rep2_000009_vign002858.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2859,20180528_Huron_293_2mm_rep2_000009_vign002859.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2860,20180528_Huron_293_2mm_rep2_000009_vign002860.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2861,20180528_Huron_293_2mm_rep2_000009_vign002861.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2862,20180528_Huron_293_2mm_rep2_000009_vign002862.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2863,20180528_Huron_293_2mm_rep2_000009_vign002863.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2864,20180528_Huron_293_2mm_rep2_000009_vign002864.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2865,20180528_Huron_293_2mm_rep2_000009_vign002865.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2866,20180528_Huron_293_2mm_rep2_000009_vign002866.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2867,20180528_Huron_293_2mm_rep2_000009_vign002867.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2868,20180528_Huron_293_2mm_rep2_000009_vign002868.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2869,20180528_Huron_293_2mm_rep2_000009_vign002869.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2870,20180528_Huron_293_2mm_rep2_000009_vign002870.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2871,20180528_Huron_293_2mm_rep2_000009_vign002871.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2872,20180528_Huron_293_2mm_rep2_000009_vign002872.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2873,20180528_Huron_293_2mm_rep2_000009_vign002873.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2874,20180528_Huron_293_2mm_rep2_000009_vign002874.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2875,20180528_Huron_293_2mm_rep2_000009_vign002875.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2876,20180528_Huron_293_2mm_rep2_000009_vign002876.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2877,20180528_Huron_293_2mm_rep2_000009_vign002877.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2878,20180528_Huron_293_2mm_rep2_000009_vign002878.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2879,20180528_Huron_293_2mm_rep2_000009_vign002879.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2880,20180528_Huron_293_2mm_rep2_000009_vign002880.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2881,20180528_Huron_293_2mm_rep2_000009_vign002881.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2882,20180528_Huron_293_2mm_rep2_000009_vign002882.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2883,20180528_Huron_293_2mm_rep2_000009_vign002883.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2884,20180528_Huron_293_2mm_rep2_000009_vign002884.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2885,20180528_Huron_293_2mm_rep2_000009_vign002885.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2886,20180528_Huron_293_2mm_rep2_000009_vign002886.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2887,20180528_Huron_293_2mm_rep2_000009_vign002887.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2888,20180528_Huron_293_2mm_rep2_000009_vign002888.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2889,20180528_Huron_293_2mm_rep2_000009_vign002889.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2890,20180528_Huron_293_2mm_rep2_000009_vign002890.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2891,20180528_Huron_293_2mm_rep2_000009_vign002891.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2892,20180528_Huron_293_2mm_rep2_000009_vign002892.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2893,20180528_Huron_293_2mm_rep2_000009_vign002893.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2894,20180528_Huron_293_2mm_rep2_000009_vign002894.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2895,20180528_Huron_293_2mm_rep2_000009_vign002895.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2896,20180528_Huron_293_2mm_rep2_000009_vign002896.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2897,20180528_Huron_293_2mm_rep2_000009_vign002897.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2898,20180528_Huron_293_2mm_rep2_000009_vign002898.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2899,20180528_Huron_293_2mm_rep2_000009_vign002899.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2900,20180528_Huron_293_2mm_rep2_000009_vign002900.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2901,20180528_Huron_293_2mm_rep2_000009_vign002901.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2902,20180528_Huron_293_2mm_rep2_000009_vign002902.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2903,20180528_Huron_293_2mm_rep2_000009_vign002903.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2904,20180528_Huron_293_2mm_rep2_000009_vign002904.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2905,20180528_Huron_293_2mm_rep2_000009_vign002905.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2906,20180528_Huron_293_2mm_rep2_000009_vign002906.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2907,20180528_Huron_293_2mm_rep2_000009_vign002907.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2908,20180528_Huron_293_2mm_rep2_000009_vign002908.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2909,20180528_Huron_293_2mm_rep2_000009_vign002909.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2910,20180528_Huron_293_2mm_rep2_000009_vign002910.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2911,20180528_Huron_293_2mm_rep2_000009_vign002911.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2912,20180528_Huron_293_2mm_rep2_000009_vign002912.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2913,20180528_Huron_293_2mm_rep2_000009_vign002913.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2914,20180528_Huron_293_2mm_rep2_000009_vign002914.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2915,20180528_Huron_293_2mm_rep2_000009_vign002915.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2916,20180528_Huron_293_2mm_rep2_000009_vign002916.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2917,20180528_Huron_293_2mm_rep2_000009_vign002917.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2918,20180528_Huron_293_2mm_rep2_000009_vign002918.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2919,20180528_Huron_293_2mm_rep2_000009_vign002919.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2920,20180528_Huron_293_2mm_rep2_000009_vign002920.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2921,20180528_Huron_293_2mm_rep2_000009_vign002921.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2922,20180528_Huron_293_2mm_rep2_000009_vign002922.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2923,20180528_Huron_293_2mm_rep2_000009_vign002923.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2924,20180528_Huron_293_2mm_rep2_000009_vign002924.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2925,20180528_Huron_293_2mm_rep2_000009_vign002925.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2926,20180528_Huron_293_2mm_rep2_000009_vign002926.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2927,20180528_Huron_293_2mm_rep2_000009_vign002927.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2928,20180528_Huron_293_2mm_rep2_000009_vign002928.png,Chironomid
20180528_Huron_293_2mm_rep2_000009_particle_2929,20180528_Huron_293_2mm_rep2_000009_vign002929.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2930,20180528_Huron_293_2mm_rep2_000009_vign002930.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2931,20180528_Huron_293_2mm_rep2_000009_vign002931.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2932,20180528_Huron_293_2mm_rep2_000009_vign002932.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2933,20180528_Huron_293_2mm_rep2_000009_vign002933.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2934,20180528_Huron_293_2mm_rep2_000009_vign002934.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2935,20180528_Huron_293_2mm_rep2_000009_vign002935.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_particle_2936,20180528_Huron_293_2mm_rep2_000009_vign002936.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_particle_2937,20180528_Huron_293_2mm_rep2_000010_vign002937.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_particle_2938,20180528_Huron_293_2mm_rep2_000010_vign002938.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_particle_2939,20180528_Huron_293_2mm_rep2_000010_vign002939.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_particle_2940,20180528_Huron_293_2mm_rep2_000010_vign002940.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_particle_2941,20180528_Huron_293_2mm_rep2_000010_vign002941.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_particle_2942,20180528_Huron_293_2mm_rep2_000010_vign002942.png,Calanoid_1
